holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_rainy,is_snowy,is_peak_hour,congestion_quartile,temp_scaled,traffic_volume_scaled,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
No Holiday,276.72,0.0,0.0,1,sky is clear,2015-12-05 00:00:00,1151,0,5,12,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.3572195614062861,-1.061242243204004,1,0,0,0,0,0,0,0,0,0,0
No Holiday,276.61,0.0,0.0,1,sky is clear,2015-12-05 02:00:00,535,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.3658740346789212,-1.3712676628952951,1,0,0,0,0,0,0,0,0,0,0
No Holiday,276.5,0.0,0.0,1,sky is clear,2015-12-05 04:00:00,420,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.37452850795155634,-1.4291457850779226,1,0,0,0,0,0,0,0,0,0,0
No Holiday,277.01,0.0,0.0,1,sky is clear,2015-12-05 06:00:00,1294,6,5,12,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.3344032227784354,-0.9892720564899544,1,0,0,0,0,0,0,0,0,0,0
No Holiday,276.61,0.0,0.0,75,broken clouds,2015-12-05 08:00:00,3009,8,5,12,1,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,0,1,Medium,-0.3658740346789212,-0.1261331039403372,0,1,0,0,0,0,0,0,0,0,0
No Holiday,277.23,0.0,0.0,1,sky is clear,2015-12-05 10:00:00,4098,10,5,12,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.31709427623316516,0.42194754872819523,1,0,0,0,0,0,0,0,0,0,0
No Holiday,278.94,0.0,0.0,1,sky is clear,2015-12-05 12:00:00,5264,12,5,12,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.18255655535858253,1.008781378858139,1,0,0,0,0,0,0,0,0,0,0
No Holiday,279.62,0.0,0.0,1,sky is clear,2015-12-05 14:00:00,5235,14,5,12,1,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.12905617512775316,0.9941860263077373,1,0,0,0,0,0,0,0,0,0,0
No Holiday,278.82,0.0,0.0,1,sky is clear,2015-12-05 16:00:00,5255,16,5,12,1,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.19199779892872915,1.0042517866873246,1,0,0,0,0,0,0,0,0,0,0
No Holiday,277.28,0.0,0.0,90,overcast clouds,2015-12-05 18:00:00,4662,18,5,12,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.3131604247456078,0.7058019914325592,0,1,0,0,0,0,0,0,0,0,0
No Holiday,277.65,0.0,0.0,90,overcast clouds,2015-12-05 20:00:00,2731,20,5,12,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.2840499237376565,-0.26604717321660165,0,1,0,0,0,0,0,0,0,0,0
No Holiday,277.86,0.0,0.0,90,overcast clouds,2015-12-05 22:00:00,3619,22,5,12,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.26752774748989766,0.18087258763707767,0,1,0,0,0,0,0,0,0,0,0
No Holiday,277.36,0.0,0.0,90,mist,2015-12-05 23:00:00,2122,23,5,12,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.30686626236550707,-0.5725495767750372,0,0,0,0,0,1,0,0,0,0,0
No Holiday,277.01,0.0,0.0,90,mist,2015-12-06 01:00:00,733,1,6,12,1,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.3344032227784354,-1.27161663513738,0,0,0,0,0,1,0,0,0,0,0
No Holiday,276.62,0.0,0.0,75,mist,2015-12-06 03:00:00,353,3,6,12,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.36508726438140976,-1.4628660823495403,0,0,0,0,0,1,0,0,0,0,0
No Holiday,276.02,0.0,0.0,90,fog,2015-12-06 05:00:00,446,5,6,12,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.41229348223214285,-1.4160602965844589,0,0,0,1,0,0,0,0,0,0,0
No Holiday,276.02,0.0,0.0,90,fog,2015-12-06 07:00:00,1283,7,6,12,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,Medium,-0.41229348223214285,-0.9948082246987274,0,0,0,1,0,0,0,0,0,0,0
No Holiday,276.02,0.0,0.0,90,mist,2015-12-06 07:00:00,1283,7,6,12,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,Medium,-0.41229348223214285,-0.9948082246987274,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.96,0.0,0.0,90,mist,2015-12-06 09:00:00,3163,9,6,12,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,0,0,1,Medium,-0.41701410401721617,-0.048626749017514424,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.96,0.0,0.0,90,fog,2015-12-06 09:00:00,3163,9,6,12,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,0,0,1,Medium,-0.41701410401721617,-0.048626749017514424,0,0,0,1,0,0,0,0,0,0,0
No Holiday,275.89,0.0,0.0,90,mist,2015-12-06 11:00:00,4084,11,6,12,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.42252149609980094,0.4149015164624841,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.89,0.0,0.0,90,fog,2015-12-06 11:00:00,4084,11,6,12,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.42252149609980094,0.4149015164624841,0,0,0,1,0,0,0,0,0,0,0
No Holiday,275.58,0.0,0.0,90,mist,2015-12-06 13:00:00,4171,13,6,12,1,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.44691137532267894,0.45868757411368916,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.51,0.0,0.0,90,mist,2015-12-06 15:00:00,4233,15,6,12,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.45241876740526377,0.48989143129041,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.89,0.0,0.0,90,mist,2015-12-06 17:00:00,4001,17,6,12,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.5011985258510198,0.37312861088719645,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.89,0.0,0.0,90,haze,2015-12-06 17:00:00,4001,17,6,12,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.5011985258510198,0.37312861088719645,0,0,0,0,1,0,0,0,0,0,0
No Holiday,274.89,0.0,0.0,90,fog,2015-12-06 17:00:00,4001,17,6,12,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.5011985258510198,0.37312861088719645,0,0,0,1,0,0,0,0,0,0,0
No Holiday,274.22,0.0,0.0,90,mist,2015-12-06 19:00:00,2587,19,6,12,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.5539121357843332,-0.33852064794963077,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.22,0.0,0.0,90,fog,2015-12-06 19:00:00,2587,19,6,12,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.5539121357843332,-0.33852064794963077,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.48,0.0,0.0,90,mist,2015-12-06 21:00:00,1834,21,6,12,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.6121331378002359,-0.7174965262410953,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.48,0.0,0.0,90,fog,2015-12-06 21:00:00,1834,21,6,12,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.6121331378002359,-0.7174965262410953,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.09,0.0,0.0,90,mist,2015-12-06 23:00:00,909,23,6,12,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6428171794032146,-1.1830379437970113,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.09,0.0,0.0,90,fog,2015-12-06 23:00:00,909,23,6,12,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6428171794032146,-1.1830379437970113,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.01,0.0,0.0,90,mist,2015-12-07 00:00:00,456,0,0,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6491113417833109,-1.4110274163946652,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.01,0.0,0.0,90,fog,2015-12-07 00:00:00,456,0,0,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6491113417833109,-1.4110274163946652,0,0,0,1,0,0,0,0,0,0,0
No Holiday,272.58,0.0,0.0,90,mist,2015-12-07 01:00:00,318,1,0,12,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6829424645763356,-1.4804811630138182,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.58,0.0,0.0,90,fog,2015-12-07 01:00:00,318,1,0,12,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6829424645763356,-1.4804811630138182,0,0,0,1,0,0,0,0,0,0,0
No Holiday,272.65,0.0,0.0,90,mist,2015-12-07 03:00:00,344,3,0,12,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6774350724937508,-1.4673956745203545,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.65,0.0,0.0,90,fog,2015-12-07 03:00:00,344,3,0,12,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6774350724937508,-1.4673956745203545,0,0,0,1,0,0,0,0,0,0,0
No Holiday,272.72,0.0,0.0,90,mist,2015-12-07 05:00:00,2775,5,0,12,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.6719276804111615,-0.24390250038150946,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.69,0.0,0.0,90,mist,2015-12-07 07:00:00,6464,7,0,12,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.6742879913037004,1.6127270016333815,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.09,0.0,0.0,40,mist,2015-12-07 09:00:00,5038,9,0,12,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.6428171794032146,0.8950382865688017,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.93,0.0,0.0,75,broken clouds,2015-12-07 11:00:00,4621,11,0,12,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.4980514446609694,0.685167182654405,0,1,0,0,0,0,0,0,0,0,0
No Holiday,279.43,0.0,0.0,1,sky is clear,2015-12-07 13:00:00,4769,13,0,12,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.14400481078048458,0.7596538094633516,1,0,0,0,0,0,0,0,0,0,0
No Holiday,280.15,0.0,0.0,75,broken clouds,2015-12-07 14:00:00,5073,14,0,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.08735734935960932,0.9126533672330797,0,1,0,0,0,0,0,0,0,0,0
No Holiday,279.08,0.0,0.0,90,overcast clouds,2015-12-07 17:00:00,6067,17,0,12,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.17154177119341296,1.412921658098572,0,1,0,0,0,0,0,0,0,0,0
No Holiday,278.44,0.0,0.0,90,overcast clouds,2015-12-07 19:00:00,3189,19,0,12,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.22189507023419194,-0.03554126052405084,0,1,0,0,0,0,0,0,0,0,0
No Holiday,276.02,0.0,0.0,5,sky is clear,2015-12-07 21:00:00,2150,21,0,12,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.41229348223214285,-0.5584575122436148,1,0,0,0,0,0,0,0,0,0,0
No Holiday,274.8,0.0,0.0,1,sky is clear,2015-12-07 23:00:00,2114,23,0,12,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.5082794585286275,-0.5765758809268721,1,0,0,0,0,0,0,0,0,0,0
No Holiday,274.22,0.0,0.0,1,sky is clear,2015-12-08 00:00:00,1055,0,1,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.5539121357843332,-1.1095578930260235,1,0,0,0,0,0,0,0,0,0,0
No Holiday,273.94,0.0,0.0,1,sky is clear,2015-12-08 02:00:00,290,2,1,12,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.5759417041146768,-1.4945732275452404,1,0,0,0,0,0,0,0,0,0,0
No Holiday,272.72,0.0,0.0,1,mist,2015-12-08 04:00:00,890,4,1,12,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6719276804111615,-1.1926004161576194,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.22,0.0,0.0,1,mist,2015-12-08 06:00:00,5717,6,1,12,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.7112661952867709,1.236770851455793,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.22,0.0,0.0,1,mist,2015-12-08 08:00:00,5524,8,1,12,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.7112661952867709,1.1396362637927748,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.3,0.0,0.0,75,broken clouds,2015-12-08 10:00:00,4566,10,1,12,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.5476179734042369,0.6574863416105398,0,1,0,0,0,0,0,0,0,0,0
No Holiday,277.22,0.0,0.0,1,light intensity drizzle,2015-12-08 12:00:00,4866,12,1,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.3178810465306766,0.8084727473043504,0,0,1,0,0,0,0,0,0,0,0
No Holiday,278.43,0.0,0.0,90,light rain,2015-12-08 14:00:00,5083,14,1,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.22268184053170342,0.9176862474228733,0,0,0,0,0,0,1,0,0,0,0
No Holiday,278.43,0.0,0.0,90,mist,2015-12-08 14:00:00,5083,14,1,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.22268184053170342,0.9176862474228733,0,0,0,0,0,1,0,0,0,0,0
No Holiday,278.37,0.0,0.0,90,light rain,2015-12-08 16:00:00,6550,16,1,12,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.22740246231677674,1.656009771265607,0,0,0,0,0,0,1,0,0,0,0
No Holiday,278.37,0.0,0.0,90,light intensity drizzle,2015-12-08 16:00:00,6550,16,1,12,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.22740246231677674,1.656009771265607,0,0,1,0,0,0,0,0,0,0,0
No Holiday,277.23,0.0,0.0,40,light rain,2015-12-08 18:00:00,4783,18,1,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.31709427623316516,0.7666998417290627,0,0,0,0,0,0,1,0,0,0,0
No Holiday,277.23,0.0,0.0,40,mist,2015-12-08 18:00:00,4783,18,1,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.31709427623316516,0.7666998417290627,0,0,0,0,0,1,0,0,0,0,0
No Holiday,277.23,0.0,0.0,40,light intensity drizzle,2015-12-08 18:00:00,4783,18,1,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.31709427623316516,0.7666998417290627,0,0,1,0,0,0,0,0,0,0,0
No Holiday,276.49,0.0,0.0,90,mist,2015-12-08 20:00:00,2669,20,1,12,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.37531527824906785,-0.2972510303933225,0,0,0,0,0,1,0,0,0,0,0
No Holiday,276.49,0.0,0.0,90,light intensity drizzle,2015-12-08 20:00:00,2669,20,1,12,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.37531527824906785,-0.2972510303933225,0,0,1,0,0,0,0,0,0,0,0
No Holiday,275.51,0.0,0.0,90,fog,2015-12-08 22:00:00,1506,22,1,12,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.45241876740526377,-0.8825749964663282,0,0,0,1,0,0,0,0,0,0,0
No Holiday,275.51,0.0,0.0,90,mist,2015-12-08 22:00:00,1506,22,1,12,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.45241876740526377,-0.8825749964663282,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.22,0.0,0.0,90,mist,2015-12-09 00:00:00,531,0,2,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.47523510603311436,-1.3732808149712126,0,0,0,0,0,1,0,0,0,0,0
No Holiday,275.22,0.0,0.0,90,fog,2015-12-09 00:00:00,531,0,2,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.47523510603311436,-1.3732808149712126,0,0,0,1,0,0,0,0,0,0,0
No Holiday,274.22,0.0,0.0,1,mist,2015-12-09 01:00:00,335,1,2,12,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.5539121357843332,-1.4719252666911689,0,0,0,0,0,1,0,0,0,0,0
No Holiday,274.22,0.0,0.0,1,fog,2015-12-09 01:00:00,335,1,2,12,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.5539121357843332,-1.4719252666911689,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.68,0.0,0.0,1,mist,2015-12-09 02:00:00,262,2,2,12,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.596397731849993,-1.5086652920766628,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.68,0.0,0.0,1,fog,2015-12-09 02:00:00,262,2,2,12,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.596397731849993,-1.5086652920766628,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.22,0.0,0.0,1,fog,2015-12-09 04:00:00,849,4,2,12,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6325891655355521,-1.2132352249357734,0,0,0,1,0,0,0,0,0,0,0
No Holiday,273.22,0.0,0.0,1,mist,2015-12-09 04:00:00,849,4,2,12,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.6325891655355521,-1.2132352249357734,0,0,0,0,0,1,0,0,0,0,0
No Holiday,272.15,0.0,0.0,1,fog,2015-12-09 06:00:00,5847,6,2,12,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.7167735873693601,1.302198293923111,0,0,0,1,0,0,0,0,0,0,0
No Holiday,272.15,0.0,0.0,1,mist,2015-12-09 06:00:00,5847,6,2,12,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.7167735873693601,1.302198293923111,0,0,0,0,0,1,0,0,0,0,0
No Holiday,271.86,0.0,0.0,1,mist,2015-12-09 08:00:00,6067,8,2,12,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.7395899259972107,1.412921658098572,0,0,0,0,0,1,0,0,0,0,0
No Holiday,273.81,0.0,0.0,1,sky is clear,2015-12-09 10:00:00,4609,10,2,12,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.5861697179823349,0.6791277264266526,1,0,0,0,0,0,0,0,0,0,0
No Holiday,276.94,0.0,0.0,1,sky is clear,2015-12-09 12:00:00,4970,12,2,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.33991061486102025,0.8608147012782047,1,0,0,0,0,0,0,0,0,0,0
No Holiday,278.57,0.0,0.0,75,broken clouds,2015-12-09 14:00:00,5370,14,2,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.21166705636653385,1.062129908869952,0,1,0,0,0,0,0,0,0,0,0
No Holiday,279.72,0.0,0.0,1,sky is clear,2015-12-09 16:00:00,6893,16,2,12,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.12118847215262948,1.8286375617755306,1,0,0,0,0,0,0,0,0,0,0
No Holiday,279.15,0.0,0.0,75,broken clouds,2015-12-09 18:00:00,4851,18,2,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.16603437911082816,0.8009234270196598,0,1,0,0,0,0,0,0,0,0,0
No Holiday,279.44,0.0,0.0,1,sky is clear,2015-12-09 20:00:00,2823,20,2,12,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.1432180404829731,-0.21974467547049975,1,0,0,0,0,0,0,0,0,0,0
No Holiday,280.36,0.0,0.0,1,sky is clear,2015-12-09 22:00:00,1672,22,2,12,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,0,0,0,Medium,-0.07083517311185049,-0.7990291853157531,1,0,0,0,0,0,0,0,0,0,0
No Holiday,280.36,0.0,0.0,1,sky is clear,2015-12-10 00:00:00,549,0,3,12,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.07083517311185049,-1.364221630629584,1,0,0,0,0,0,0,0,0,0,0
No Holiday,280.01,0.0,0.0,75,broken clouds,2015-12-10 02:00:00,287,2,3,12,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.09837213352477889,-1.4960830916021786,0,1,0,0,0,0,0,0,0,0,0
No Holiday,279.29,0.0,0.0,1,sky is clear,2015-12-10 04:00:00,875,4,3,12,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,0,0,0,Low,-0.15501959494565412,-1.2001497364423097,1,0,0,0,0,0,0,0,0,0,0
No Holiday,279.3,0.0,0.0,1,sky is clear,2015-12-10 06:00:00,5825,6,3,12,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.15423282464814267,1.291125957505565,1,0,0,0,0,0,0,0,0,0,0
No Holiday,278.54,0.0,0.0,90,light intensity drizzle,2015-12-10 08:00:00,5883,8,3,12,0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.2140273672590683,1.3203166626063683,0,0,1,0,0,0,0,0,0,0,0
No Holiday,279.37,0.0,0.0,90,light intensity drizzle,2015-12-10 10:00:00,4611,10,3,12,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.14872543256555787,0.6801343024646114,0,0,1,0,0,0,0,0,0,0,0
No Holiday,279.37,0.0,0.0,90,moderate rain,2015-12-10 10:00:00,4611,10,3,12,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.14872543256555787,0.6801343024646114,0,0,0,0,0,0,1,0,0,0,0
No Holiday,279.51,0.0,0.0,90,moderate rain,2015-12-10 12:00:00,4743,12,3,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.13771064840038832,0.746568320969888,0,0,0,0,0,0,1,0,0,0,0
No Holiday,279.51,0.0,0.0,90,mist,2015-12-10 12:00:00,4743,12,3,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.13771064840038832,0.746568320969888,0,0,0,0,0,1,0,0,0,0,0
No Holiday,279.51,0.0,0.0,90,light intensity drizzle,2015-12-10 12:00:00,4743,12,3,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,High,-0.13771064840038832,0.746568320969888,0,0,1,0,0,0,0,0,0,0,0
No Holiday,279.58,0.0,0.0,90,moderate rain,2015-12-10 14:00:00,5444,14,3,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.13220325631780352,1.0993732222744255,0,0,0,0,0,0,1,0,0,0,0
No Holiday,279.58,0.0,0.0,90,mist,2015-12-10 14:00:00,5444,14,3,12,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,0,Severe,-0.13220325631780352,1.0993732222744255,0,0,0,0,0,1,0,0,0,0,0
No Holiday,280.58,0.0,0.0,1,sky is clear,2015-12-10 16:00:00,6614,16,3,12,0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,0,1,Severe,-0.05352622656658467,1.6882202044802868,1,0,0,0,0,0,0,0,0,0,0
No Holiday,279.54,0.0,0.0,40,scattered clouds,2015-12-10 18:00:00,4603,18,3,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,0,1,High,-0.13535033750784942,0.6761079983127763,0,1,0,0,0,0,0,0,0,0,0
