date_time,traffic_volume,cluster,cluster_name
2016-05-08 08:00:00,2097,1,High-demand normal-weather traffic
2016-05-08 09:00:00,3104,1,High-demand normal-weather traffic
2016-05-08 10:00:00,3857,1,High-demand normal-weather traffic
2016-05-08 11:00:00,4045,1,High-demand normal-weather traffic
2016-05-08 12:00:00,4294,1,High-demand normal-weather traffic
2016-05-08 13:00:00,4752,1,High-demand normal-weather traffic
2016-05-08 14:00:00,4772,1,High-demand normal-weather traffic
2016-05-08 15:00:00,4846,1,High-demand normal-weather traffic
2016-05-08 16:00:00,4891,1,High-demand normal-weather traffic
2016-05-08 17:00:00,4420,1,High-demand normal-weather traffic
2016-05-08 18:00:00,4276,2,Adverse-weather moderate-demand traffic
2016-05-08 19:00:00,4046,1,High-demand normal-weather traffic
2016-05-08 20:00:00,3536,0,Low-demand normal-weather traffic
2016-05-08 21:00:00,2701,0,Low-demand normal-weather traffic
2016-05-08 22:00:00,1871,0,Low-demand normal-weather traffic
2016-05-08 23:00:00,1144,0,Low-demand normal-weather traffic
2016-05-09 00:00:00,596,0,Low-demand normal-weather traffic
2016-05-09 01:00:00,351,0,Low-demand normal-weather traffic
2016-05-09 02:00:00,264,0,Low-demand normal-weather traffic
2016-05-09 03:00:00,304,0,Low-demand normal-weather traffic
2016-05-09 04:00:00,854,0,Low-demand normal-weather traffic
2016-05-09 05:00:00,2781,0,Low-demand normal-weather traffic
2016-05-09 06:00:00,5902,1,High-demand normal-weather traffic
2016-05-09 07:00:00,6876,1,High-demand normal-weather traffic
2016-05-09 08:00:00,5932,1,High-demand normal-weather traffic
2016-05-09 09:00:00,4917,1,High-demand normal-weather traffic
2016-05-09 10:00:00,4439,1,High-demand normal-weather traffic
2016-05-09 11:00:00,4643,1,High-demand normal-weather traffic
2016-05-09 12:00:00,5019,1,High-demand normal-weather traffic
2016-05-09 13:00:00,4830,1,High-demand normal-weather traffic
2016-05-09 14:00:00,4915,1,High-demand normal-weather traffic
2016-05-09 15:00:00,5333,1,High-demand normal-weather traffic
2016-05-09 16:00:00,6334,1,High-demand normal-weather traffic
2016-05-09 17:00:00,5922,1,High-demand normal-weather traffic
2016-05-09 17:00:00,5922,2,Adverse-weather moderate-demand traffic
2016-05-09 18:00:00,4353,1,High-demand normal-weather traffic
2016-05-09 19:00:00,3083,2,Adverse-weather moderate-demand traffic
2016-05-09 19:00:00,3083,1,High-demand normal-weather traffic
2016-05-09 20:00:00,2650,0,Low-demand normal-weather traffic
2016-05-09 20:00:00,2650,2,Adverse-weather moderate-demand traffic
2016-05-09 20:00:00,2650,0,Low-demand normal-weather traffic
2016-05-09 21:00:00,2543,0,Low-demand normal-weather traffic
2016-05-09 21:00:00,2543,0,Low-demand normal-weather traffic
2016-05-09 22:00:00,1478,0,Low-demand normal-weather traffic
2016-05-09 22:00:00,1478,2,Adverse-weather moderate-demand traffic
2016-05-09 23:00:00,891,0,Low-demand normal-weather traffic
2016-05-09 23:00:00,891,2,Adverse-weather moderate-demand traffic
2016-05-09 23:00:00,891,0,Low-demand normal-weather traffic
2016-05-10 00:00:00,525,0,Low-demand normal-weather traffic
2016-05-10 00:00:00,525,0,Low-demand normal-weather traffic
2016-05-10 01:00:00,343,0,Low-demand normal-weather traffic
2016-05-10 01:00:00,343,0,Low-demand normal-weather traffic
2016-05-10 02:00:00,213,0,Low-demand normal-weather traffic
2016-05-10 02:00:00,213,2,Adverse-weather moderate-demand traffic
2016-05-10 02:00:00,213,0,Low-demand normal-weather traffic
2016-05-10 03:00:00,300,0,Low-demand normal-weather traffic
2016-05-10 03:00:00,300,2,Adverse-weather moderate-demand traffic
2016-05-10 03:00:00,300,0,Low-demand normal-weather traffic
2016-05-10 04:00:00,828,0,Low-demand normal-weather traffic
2016-05-10 04:00:00,828,2,Adverse-weather moderate-demand traffic
2016-05-10 05:00:00,2870,0,Low-demand normal-weather traffic
2016-05-10 05:00:00,2870,2,Adverse-weather moderate-demand traffic
2016-05-10 06:00:00,5640,1,High-demand normal-weather traffic
2016-05-10 06:00:00,5640,2,Adverse-weather moderate-demand traffic
2016-05-10 07:00:00,6239,1,High-demand normal-weather traffic
2016-05-10 07:00:00,6239,2,Adverse-weather moderate-demand traffic
2016-05-10 07:00:00,6239,1,High-demand normal-weather traffic
2016-05-10 08:00:00,5878,1,High-demand normal-weather traffic
2016-05-10 08:00:00,5878,2,Adverse-weather moderate-demand traffic
2016-05-10 08:00:00,5878,1,High-demand normal-weather traffic
2016-05-10 09:00:00,5420,1,High-demand normal-weather traffic
2016-05-10 09:00:00,5420,2,Adverse-weather moderate-demand traffic
2016-05-10 09:00:00,5420,1,High-demand normal-weather traffic
2016-05-10 10:00:00,4454,1,High-demand normal-weather traffic
2016-05-10 10:00:00,4454,2,Adverse-weather moderate-demand traffic
2016-05-10 10:00:00,4454,1,High-demand normal-weather traffic
2016-05-10 11:00:00,4894,2,Adverse-weather moderate-demand traffic
2016-05-10 11:00:00,4894,1,High-demand normal-weather traffic
2016-05-10 12:00:00,4888,1,High-demand normal-weather traffic
2016-05-10 12:00:00,4888,2,Adverse-weather moderate-demand traffic
2016-05-10 12:00:00,4888,1,High-demand normal-weather traffic
2016-05-10 13:00:00,4983,2,Adverse-weather moderate-demand traffic
2016-05-10 13:00:00,4983,1,High-demand normal-weather traffic
2016-05-10 14:00:00,5220,2,Adverse-weather moderate-demand traffic
2016-05-10 14:00:00,5220,2,Adverse-weather moderate-demand traffic
2016-05-10 15:00:00,5772,2,Adverse-weather moderate-demand traffic
2016-05-10 16:00:00,6620,2,Adverse-weather moderate-demand traffic
2016-05-10 17:00:00,6312,1,High-demand normal-weather traffic
2016-05-10 18:00:00,4673,1,High-demand normal-weather traffic
2016-05-10 19:00:00,3313,1,High-demand normal-weather traffic
2016-05-10 20:00:00,2662,0,Low-demand normal-weather traffic
2016-05-10 21:00:00,2336,2,Adverse-weather moderate-demand traffic
2016-05-10 22:00:00,1633,2,Adverse-weather moderate-demand traffic
2016-05-10 23:00:00,1022,0,Low-demand normal-weather traffic
2016-05-11 00:00:00,523,0,Low-demand normal-weather traffic
2016-05-11 01:00:00,351,0,Low-demand normal-weather traffic
2016-05-11 02:00:00,263,2,Adverse-weather moderate-demand traffic
2016-05-11 03:00:00,306,2,Adverse-weather moderate-demand traffic
2016-05-11 04:00:00,870,2,Adverse-weather moderate-demand traffic
2016-05-11 04:00:00,870,2,Adverse-weather moderate-demand traffic
2016-05-11 05:00:00,2867,2,Adverse-weather moderate-demand traffic
2016-05-11 06:00:00,5898,2,Adverse-weather moderate-demand traffic
2016-05-11 07:00:00,6929,2,Adverse-weather moderate-demand traffic
2016-05-11 08:00:00,6087,1,High-demand normal-weather traffic
2016-05-11 08:00:00,6087,2,Adverse-weather moderate-demand traffic
2016-05-11 08:00:00,6087,2,Adverse-weather moderate-demand traffic
2016-05-11 08:00:00,6087,1,High-demand normal-weather traffic
2016-05-11 09:00:00,5127,2,Adverse-weather moderate-demand traffic
2016-05-11 10:00:00,4786,2,Adverse-weather moderate-demand traffic
2016-05-11 11:00:00,4918,1,High-demand normal-weather traffic
2016-05-11 12:00:00,4925,1,High-demand normal-weather traffic
2016-05-11 12:00:00,4925,2,Adverse-weather moderate-demand traffic
2016-05-11 13:00:00,4966,1,High-demand normal-weather traffic
2016-05-11 13:00:00,4966,2,Adverse-weather moderate-demand traffic
2016-05-11 14:00:00,5329,1,High-demand normal-weather traffic
2016-05-11 14:00:00,5329,2,Adverse-weather moderate-demand traffic
2016-05-11 14:00:00,5329,1,High-demand normal-weather traffic
2016-05-11 15:00:00,5660,2,Adverse-weather moderate-demand traffic
2016-05-11 15:00:00,5660,1,High-demand normal-weather traffic
2016-05-11 16:00:00,6321,1,High-demand normal-weather traffic
2016-05-11 16:00:00,6321,2,Adverse-weather moderate-demand traffic
2016-05-11 16:00:00,6321,1,High-demand normal-weather traffic
2016-05-11 17:00:00,5786,1,High-demand normal-weather traffic
2016-05-11 17:00:00,5786,2,Adverse-weather moderate-demand traffic
2016-05-11 17:00:00,5786,1,High-demand normal-weather traffic
2016-05-11 18:00:00,4413,1,High-demand normal-weather traffic
2016-05-11 18:00:00,4413,2,Adverse-weather moderate-demand traffic
2016-05-11 18:00:00,4413,1,High-demand normal-weather traffic
2016-05-11 19:00:00,3243,1,High-demand normal-weather traffic
2016-05-11 19:00:00,3243,2,Adverse-weather moderate-demand traffic
2016-05-11 19:00:00,3243,1,High-demand normal-weather traffic
2016-05-11 20:00:00,2749,0,Low-demand normal-weather traffic
2016-05-11 20:00:00,2749,0,Low-demand normal-weather traffic
2016-05-11 20:00:00,2749,2,Adverse-weather moderate-demand traffic
2016-05-11 21:00:00,2499,2,Adverse-weather moderate-demand traffic
2016-05-11 21:00:00,2499,0,Low-demand normal-weather traffic
2016-05-11 21:00:00,2499,0,Low-demand normal-weather traffic
2016-05-11 22:00:00,1798,2,Adverse-weather moderate-demand traffic
2016-05-11 22:00:00,1798,2,Adverse-weather moderate-demand traffic
2016-05-11 22:00:00,1798,0,Low-demand normal-weather traffic
2016-05-11 23:00:00,1075,2,Adverse-weather moderate-demand traffic
2016-05-11 23:00:00,1075,2,Adverse-weather moderate-demand traffic
2016-05-12 00:00:00,573,2,Adverse-weather moderate-demand traffic
2016-05-12 00:00:00,573,2,Adverse-weather moderate-demand traffic
2016-05-12 01:00:00,356,2,Adverse-weather moderate-demand traffic
2016-05-12 01:00:00,356,2,Adverse-weather moderate-demand traffic
2016-05-12 02:00:00,278,2,Adverse-weather moderate-demand traffic
2016-05-12 02:00:00,278,2,Adverse-weather moderate-demand traffic
2016-05-12 03:00:00,317,2,Adverse-weather moderate-demand traffic
2016-05-12 03:00:00,317,2,Adverse-weather moderate-demand traffic
2016-05-12 04:00:00,916,2,Adverse-weather moderate-demand traffic
2016-05-12 05:00:00,2880,2,Adverse-weather moderate-demand traffic
2016-05-12 05:00:00,2880,2,Adverse-weather moderate-demand traffic
2016-05-12 06:00:00,6061,1,High-demand normal-weather traffic
2016-05-12 06:00:00,6061,2,Adverse-weather moderate-demand traffic
2016-05-12 07:00:00,6722,2,Adverse-weather moderate-demand traffic
2016-05-12 08:00:00,6268,1,High-demand normal-weather traffic
2016-05-12 09:00:00,5260,1,High-demand normal-weather traffic
2016-05-12 10:00:00,4721,1,High-demand normal-weather traffic
2016-05-12 11:00:00,4928,1,High-demand normal-weather traffic
2016-05-12 12:00:00,5172,1,High-demand normal-weather traffic
2016-05-12 13:00:00,5068,1,High-demand normal-weather traffic
2016-05-12 14:00:00,5429,1,High-demand normal-weather traffic
2016-05-12 15:00:00,5754,1,High-demand normal-weather traffic
2016-05-12 16:00:00,6655,1,High-demand normal-weather traffic
2016-05-12 17:00:00,6049,1,High-demand normal-weather traffic
2016-05-12 18:00:00,4609,1,High-demand normal-weather traffic
2016-05-12 19:00:00,3350,1,High-demand normal-weather traffic
2016-05-12 20:00:00,3199,0,Low-demand normal-weather traffic
2016-05-12 21:00:00,2838,0,Low-demand normal-weather traffic
2016-05-12 22:00:00,2442,0,Low-demand normal-weather traffic
2016-05-12 23:00:00,1316,0,Low-demand normal-weather traffic
2016-05-13 00:00:00,645,0,Low-demand normal-weather traffic
2016-05-13 01:00:00,417,0,Low-demand normal-weather traffic
2016-05-13 02:00:00,303,0,Low-demand normal-weather traffic
2016-05-13 03:00:00,349,0,Low-demand normal-weather traffic
2016-05-13 04:00:00,844,0,Low-demand normal-weather traffic
2016-05-13 05:00:00,2676,0,Low-demand normal-weather traffic
2016-05-13 06:00:00,5592,1,High-demand normal-weather traffic
2016-05-13 06:00:00,5592,1,High-demand normal-weather traffic
2016-05-13 07:00:00,6102,1,High-demand normal-weather traffic
2016-05-13 08:00:00,5340,1,High-demand normal-weather traffic
2016-05-13 08:00:00,5340,2,Adverse-weather moderate-demand traffic
2016-05-13 08:00:00,5340,1,High-demand normal-weather traffic
2016-05-13 09:00:00,5101,1,High-demand normal-weather traffic
2016-05-13 09:00:00,5101,1,High-demand normal-weather traffic
2016-05-13 10:00:00,4736,1,High-demand normal-weather traffic
2016-05-13 10:00:00,4736,2,Adverse-weather moderate-demand traffic
2016-05-13 10:00:00,4736,1,High-demand normal-weather traffic
2016-05-13 11:00:00,5115,1,High-demand normal-weather traffic
2016-05-13 11:00:00,5115,1,High-demand normal-weather traffic
2016-05-13 12:00:00,5454,1,High-demand normal-weather traffic
2016-05-13 12:00:00,5454,1,High-demand normal-weather traffic
2016-05-13 13:00:00,5368,1,High-demand normal-weather traffic
2016-05-13 14:00:00,5563,1,High-demand normal-weather traffic
2016-05-13 15:00:00,5830,1,High-demand normal-weather traffic
2016-05-13 16:00:00,6350,1,High-demand normal-weather traffic
2016-05-13 17:00:00,5419,1,High-demand normal-weather traffic
2016-05-13 18:00:00,4788,1,High-demand normal-weather traffic
2016-05-13 19:00:00,3865,1,High-demand normal-weather traffic
2016-05-13 20:00:00,3309,0,Low-demand normal-weather traffic
2016-05-13 21:00:00,2983,0,Low-demand normal-weather traffic
2016-05-13 22:00:00,2615,0,Low-demand normal-weather traffic
2016-05-13 23:00:00,1873,0,Low-demand normal-weather traffic
2016-05-14 00:00:00,1257,0,Low-demand normal-weather traffic
2016-05-14 01:00:00,972,0,Low-demand normal-weather traffic
2016-05-14 02:00:00,822,0,Low-demand normal-weather traffic
2016-05-14 03:00:00,411,0,Low-demand normal-weather traffic
2016-05-14 04:00:00,486,0,Low-demand normal-weather traffic
2016-05-14 05:00:00,817,0,Low-demand normal-weather traffic
2016-05-14 06:00:00,1162,0,Low-demand normal-weather traffic
2016-05-14 07:00:00,1730,0,Low-demand normal-weather traffic
2016-05-14 08:00:00,2748,1,High-demand normal-weather traffic
2016-05-14 09:00:00,3604,1,High-demand normal-weather traffic
2016-05-14 10:00:00,3547,1,High-demand normal-weather traffic
2016-05-14 11:00:00,4069,1,High-demand normal-weather traffic
2016-05-14 12:00:00,4480,1,High-demand normal-weather traffic
2016-05-14 13:00:00,4220,1,High-demand normal-weather traffic
2016-05-14 14:00:00,4355,1,High-demand normal-weather traffic
2016-05-14 15:00:00,4223,1,High-demand normal-weather traffic
2016-05-14 16:00:00,4407,1,High-demand normal-weather traffic
2016-05-14 17:00:00,4403,1,High-demand normal-weather traffic
2016-05-14 18:00:00,4031,1,High-demand normal-weather traffic
2016-05-14 19:00:00,3707,1,High-demand normal-weather traffic
2016-05-14 20:00:00,3154,0,Low-demand normal-weather traffic
2016-05-14 21:00:00,3196,0,Low-demand normal-weather traffic
2016-05-14 22:00:00,3427,0,Low-demand normal-weather traffic
2016-05-14 23:00:00,2225,0,Low-demand normal-weather traffic
2016-05-15 00:00:00,1687,2,Adverse-weather moderate-demand traffic
2016-05-15 01:00:00,972,0,Low-demand normal-weather traffic
2016-05-15 02:00:00,822,0,Low-demand normal-weather traffic
2016-05-15 03:00:00,411,0,Low-demand normal-weather traffic
2016-05-15 04:00:00,486,0,Low-demand normal-weather traffic
2016-05-15 05:00:00,698,0,Low-demand normal-weather traffic
2016-05-15 06:00:00,960,0,Low-demand normal-weather traffic
2016-05-15 07:00:00,1391,0,Low-demand normal-weather traffic
2016-05-15 08:00:00,2002,0,Low-demand normal-weather traffic
2016-05-15 09:00:00,2914,1,High-demand normal-weather traffic
2016-05-15 10:00:00,3644,1,High-demand normal-weather traffic
2016-05-15 11:00:00,3858,1,High-demand normal-weather traffic
2016-05-15 12:00:00,4142,1,High-demand normal-weather traffic
2016-05-15 13:00:00,4530,1,High-demand normal-weather traffic
2016-05-15 14:00:00,4765,1,High-demand normal-weather traffic
2016-05-15 15:00:00,4442,1,High-demand normal-weather traffic
2016-05-15 16:00:00,5040,1,High-demand normal-weather traffic
2016-05-15 17:00:00,4643,1,High-demand normal-weather traffic
2016-05-15 18:00:00,4032,1,High-demand normal-weather traffic
2016-05-15 19:00:00,3259,1,High-demand normal-weather traffic
2016-05-15 20:00:00,3078,0,Low-demand normal-weather traffic
2016-05-15 21:00:00,2857,0,Low-demand normal-weather traffic
2016-05-15 22:00:00,2162,0,Low-demand normal-weather traffic
2016-05-15 23:00:00,1572,0,Low-demand normal-weather traffic
2016-05-16 00:00:00,667,0,Low-demand normal-weather traffic
2016-05-16 01:00:00,394,0,Low-demand normal-weather traffic
2016-05-16 02:00:00,285,0,Low-demand normal-weather traffic
2016-05-16 03:00:00,340,0,Low-demand normal-weather traffic
2016-05-16 04:00:00,854,0,Low-demand normal-weather traffic
2016-05-16 05:00:00,2855,0,Low-demand normal-weather traffic
2016-05-16 06:00:00,5922,1,High-demand normal-weather traffic
2016-05-16 08:00:00,5853,1,High-demand normal-weather traffic
2016-05-16 09:00:00,4907,1,High-demand normal-weather traffic
2016-05-16 10:00:00,4389,1,High-demand normal-weather traffic
2016-05-16 11:00:00,4564,1,High-demand normal-weather traffic
2016-05-16 12:00:00,4837,1,High-demand normal-weather traffic
2016-05-16 13:00:00,4703,1,High-demand normal-weather traffic
2016-05-16 14:00:00,5165,1,High-demand normal-weather traffic
2016-05-16 15:00:00,5598,1,High-demand normal-weather traffic
2016-05-16 16:00:00,6144,1,High-demand normal-weather traffic
2016-05-16 17:00:00,5648,1,High-demand normal-weather traffic
2016-05-16 18:00:00,4297,1,High-demand normal-weather traffic
2016-05-16 19:00:00,3077,1,High-demand normal-weather traffic
2016-05-16 20:00:00,2764,0,Low-demand normal-weather traffic
2016-05-16 21:00:00,2846,0,Low-demand normal-weather traffic
2016-05-16 22:00:00,1806,0,Low-demand normal-weather traffic
2016-05-16 23:00:00,1035,0,Low-demand normal-weather traffic
2016-05-17 00:00:00,614,0,Low-demand normal-weather traffic
2016-05-17 01:00:00,372,0,Low-demand normal-weather traffic
2016-05-17 02:00:00,258,0,Low-demand normal-weather traffic
2016-05-17 03:00:00,324,0,Low-demand normal-weather traffic
2016-05-17 04:00:00,896,0,Low-demand normal-weather traffic
2016-05-17 05:00:00,2956,0,Low-demand normal-weather traffic
2016-05-17 06:00:00,6095,1,High-demand normal-weather traffic
2016-05-17 07:00:00,6807,1,High-demand normal-weather traffic
2016-05-17 08:00:00,6085,1,High-demand normal-weather traffic
2016-05-17 09:00:00,5177,1,High-demand normal-weather traffic
2016-05-17 10:00:00,4455,1,High-demand normal-weather traffic
2016-05-17 11:00:00,4777,1,High-demand normal-weather traffic
2016-05-17 12:00:00,4799,1,High-demand normal-weather traffic
2016-05-17 13:00:00,4945,1,High-demand normal-weather traffic
2016-05-17 14:00:00,5189,1,High-demand normal-weather traffic
2016-05-17 15:00:00,5817,1,High-demand normal-weather traffic
2016-05-17 16:00:00,6360,1,High-demand normal-weather traffic
2016-05-17 17:00:00,6032,1,High-demand normal-weather traffic
2016-05-17 18:00:00,4459,1,High-demand normal-weather traffic
2016-05-17 19:00:00,2631,2,Adverse-weather moderate-demand traffic
2016-05-17 20:00:00,2739,0,Low-demand normal-weather traffic
2016-05-17 21:00:00,2438,0,Low-demand normal-weather traffic
2016-05-17 22:00:00,1736,0,Low-demand normal-weather traffic
2016-05-17 23:00:00,1115,0,Low-demand normal-weather traffic
2016-05-18 00:00:00,588,0,Low-demand normal-weather traffic
2016-05-18 01:00:00,333,0,Low-demand normal-weather traffic
2016-05-18 02:00:00,302,0,Low-demand normal-weather traffic
2016-05-18 03:00:00,360,0,Low-demand normal-weather traffic
2016-05-18 04:00:00,905,0,Low-demand normal-weather traffic
2016-05-18 05:00:00,2982,0,Low-demand normal-weather traffic
2016-05-18 06:00:00,6045,1,High-demand normal-weather traffic
2016-05-18 07:00:00,6669,2,Adverse-weather moderate-demand traffic
2016-05-18 08:00:00,5742,1,High-demand normal-weather traffic
2016-05-18 09:00:00,5139,1,High-demand normal-weather traffic
2016-05-18 10:00:00,4572,1,High-demand normal-weather traffic
2016-05-18 11:00:00,4784,1,High-demand normal-weather traffic
2016-05-18 12:00:00,4940,1,High-demand normal-weather traffic
2016-05-18 13:00:00,4991,1,High-demand normal-weather traffic
2016-05-18 14:00:00,5494,1,High-demand normal-weather traffic
2016-05-18 15:00:00,5617,1,High-demand normal-weather traffic
2016-05-18 16:00:00,6472,1,High-demand normal-weather traffic
2016-05-18 17:00:00,6147,1,High-demand normal-weather traffic
2016-05-18 18:00:00,4201,1,High-demand normal-weather traffic
2016-05-18 19:00:00,2490,0,Low-demand normal-weather traffic
2016-05-18 20:00:00,2617,0,Low-demand normal-weather traffic
2016-05-18 21:00:00,2530,0,Low-demand normal-weather traffic
2016-05-18 22:00:00,1765,0,Low-demand normal-weather traffic
2016-05-18 23:00:00,1124,0,Low-demand normal-weather traffic
2016-05-19 00:00:00,643,0,Low-demand normal-weather traffic
2016-05-19 01:00:00,392,0,Low-demand normal-weather traffic
2016-05-19 02:00:00,287,0,Low-demand normal-weather traffic
2016-05-19 03:00:00,351,0,Low-demand normal-weather traffic
2016-05-19 04:00:00,874,0,Low-demand normal-weather traffic
2016-05-19 05:00:00,2925,0,Low-demand normal-weather traffic
2016-05-19 06:00:00,6054,1,High-demand normal-weather traffic
2016-05-19 07:00:00,6845,1,High-demand normal-weather traffic
2016-05-19 08:00:00,5884,1,High-demand normal-weather traffic
2016-05-19 09:00:00,5008,1,High-demand normal-weather traffic
2016-05-19 10:00:00,4597,1,High-demand normal-weather traffic
2016-05-19 11:00:00,4932,1,High-demand normal-weather traffic
2016-05-19 12:00:00,5120,1,High-demand normal-weather traffic
2016-05-19 13:00:00,5005,1,High-demand normal-weather traffic
2016-05-19 14:00:00,5375,1,High-demand normal-weather traffic
2016-05-19 15:00:00,5666,1,High-demand normal-weather traffic
2016-05-19 16:00:00,6428,1,High-demand normal-weather traffic
2016-05-19 17:00:00,6063,1,High-demand normal-weather traffic
2016-05-19 18:00:00,4756,1,High-demand normal-weather traffic
2016-05-19 19:00:00,3028,1,High-demand normal-weather traffic
2016-05-19 20:00:00,2759,0,Low-demand normal-weather traffic
2016-05-19 21:00:00,2680,0,Low-demand normal-weather traffic
2016-05-19 22:00:00,2313,0,Low-demand normal-weather traffic
2016-05-19 23:00:00,1395,0,Low-demand normal-weather traffic
2016-05-20 00:00:00,750,0,Low-demand normal-weather traffic
2016-05-20 01:00:00,450,0,Low-demand normal-weather traffic
2016-05-20 02:00:00,330,0,Low-demand normal-weather traffic
2016-05-20 03:00:00,376,0,Low-demand normal-weather traffic
2016-05-20 04:00:00,850,0,Low-demand normal-weather traffic
2016-05-20 05:00:00,2714,0,Low-demand normal-weather traffic
2016-05-20 06:00:00,5661,1,High-demand normal-weather traffic
2016-05-20 07:00:00,6715,1,High-demand normal-weather traffic
2016-05-20 08:00:00,5415,1,High-demand normal-weather traffic
2016-05-20 09:00:00,5293,1,High-demand normal-weather traffic
2016-05-20 10:00:00,4608,1,High-demand normal-weather traffic
2016-05-20 11:00:00,5149,1,High-demand normal-weather traffic
2016-05-20 12:00:00,5252,1,High-demand normal-weather traffic
2016-05-20 13:00:00,5189,1,High-demand normal-weather traffic
2016-05-20 14:00:00,5426,1,High-demand normal-weather traffic
2016-05-20 15:00:00,5922,1,High-demand normal-weather traffic
2016-05-20 16:00:00,6126,1,High-demand normal-weather traffic
2016-05-20 17:00:00,5514,1,High-demand normal-weather traffic
2016-05-20 18:00:00,4756,1,High-demand normal-weather traffic
2016-05-20 19:00:00,3680,1,High-demand normal-weather traffic
2016-05-20 20:00:00,3223,0,Low-demand normal-weather traffic
2016-05-20 21:00:00,3399,0,Low-demand normal-weather traffic
2016-05-20 22:00:00,3133,0,Low-demand normal-weather traffic
2016-05-20 23:00:00,2312,0,Low-demand normal-weather traffic
2016-05-21 00:00:00,1689,0,Low-demand normal-weather traffic
2016-05-21 01:00:00,1016,0,Low-demand normal-weather traffic
2016-05-21 02:00:00,1081,0,Low-demand normal-weather traffic
2016-05-21 03:00:00,875,0,Low-demand normal-weather traffic
2016-05-21 04:00:00,946,2,Adverse-weather moderate-demand traffic
2016-05-21 05:00:00,1435,2,Adverse-weather moderate-demand traffic
2016-05-21 06:00:00,1718,2,Adverse-weather moderate-demand traffic
2016-05-21 07:00:00,2026,2,Adverse-weather moderate-demand traffic
2016-05-21 08:00:00,2763,2,Adverse-weather moderate-demand traffic
2016-05-21 09:00:00,3897,1,High-demand normal-weather traffic
2016-05-21 10:00:00,4194,1,High-demand normal-weather traffic
2016-05-21 11:00:00,4755,1,High-demand normal-weather traffic
2016-05-21 12:00:00,5117,1,High-demand normal-weather traffic
2016-05-21 13:00:00,4891,1,High-demand normal-weather traffic
2016-05-21 14:00:00,4569,1,High-demand normal-weather traffic
2016-05-21 15:00:00,4473,1,High-demand normal-weather traffic
2016-05-21 16:00:00,4523,1,High-demand normal-weather traffic
2016-05-21 17:00:00,4097,1,High-demand normal-weather traffic
2016-05-21 18:00:00,3895,2,Adverse-weather moderate-demand traffic
2016-05-21 19:00:00,3523,1,High-demand normal-weather traffic
2016-05-21 20:00:00,3345,0,Low-demand normal-weather traffic
2016-05-21 21:00:00,3472,0,Low-demand normal-weather traffic
2016-05-21 22:00:00,3370,0,Low-demand normal-weather traffic
2016-05-21 23:00:00,2273,0,Low-demand normal-weather traffic
2016-05-22 00:00:00,1719,0,Low-demand normal-weather traffic
2016-05-22 01:00:00,1185,0,Low-demand normal-weather traffic
2016-05-22 02:00:00,966,0,Low-demand normal-weather traffic
2016-05-22 03:00:00,387,0,Low-demand normal-weather traffic
2016-05-22 04:00:00,326,2,Adverse-weather moderate-demand traffic
2016-05-22 05:00:00,458,2,Adverse-weather moderate-demand traffic
2016-05-22 06:00:00,898,2,Adverse-weather moderate-demand traffic
2016-05-22 07:00:00,1210,0,Low-demand normal-weather traffic
2016-05-22 08:00:00,1954,0,Low-demand normal-weather traffic
2016-05-22 09:00:00,2844,1,High-demand normal-weather traffic
2016-05-22 10:00:00,3603,1,High-demand normal-weather traffic
2016-05-22 11:00:00,4348,1,High-demand normal-weather traffic
2016-05-22 12:00:00,4642,1,High-demand normal-weather traffic
2016-05-22 13:00:00,4691,1,High-demand normal-weather traffic
2016-05-22 14:00:00,4332,1,High-demand normal-weather traffic
2016-05-22 15:00:00,4263,1,High-demand normal-weather traffic
2016-05-22 16:00:00,4399,1,High-demand normal-weather traffic
2016-05-22 17:00:00,4093,1,High-demand normal-weather traffic
2016-05-22 18:00:00,3778,1,High-demand normal-weather traffic
2016-05-22 19:00:00,3442,1,High-demand normal-weather traffic
2016-05-22 20:00:00,3180,0,Low-demand normal-weather traffic
2016-05-22 21:00:00,2624,0,Low-demand normal-weather traffic
2016-05-22 22:00:00,1939,0,Low-demand normal-weather traffic
2016-05-22 23:00:00,1166,0,Low-demand normal-weather traffic
2016-05-23 00:00:00,775,0,Low-demand normal-weather traffic
2016-05-23 01:00:00,457,0,Low-demand normal-weather traffic
2016-05-23 02:00:00,349,0,Low-demand normal-weather traffic
2016-05-23 03:00:00,339,0,Low-demand normal-weather traffic
2016-05-23 04:00:00,896,0,Low-demand normal-weather traffic
2016-05-23 05:00:00,2906,0,Low-demand normal-weather traffic
2016-05-23 06:00:00,5918,2,Adverse-weather moderate-demand traffic
2016-05-23 07:00:00,6414,1,High-demand normal-weather traffic
2016-05-23 08:00:00,5791,1,High-demand normal-weather traffic
2016-05-23 09:00:00,4675,1,High-demand normal-weather traffic
2016-05-23 10:00:00,4326,1,High-demand normal-weather traffic
2016-05-23 11:00:00,4627,1,High-demand normal-weather traffic
2016-05-23 12:00:00,4754,1,High-demand normal-weather traffic
2016-05-23 13:00:00,4778,1,High-demand normal-weather traffic
2016-05-23 14:00:00,5328,1,High-demand normal-weather traffic
2016-05-23 15:00:00,5886,1,High-demand normal-weather traffic
2016-05-23 16:00:00,6653,1,High-demand normal-weather traffic
2016-05-23 17:00:00,6550,1,High-demand normal-weather traffic
2016-05-23 18:00:00,4828,2,Adverse-weather moderate-demand traffic
